Año,Mes,Departamento,Ciudad,País de Residencia,Extranjeros no Residentes
2018,11,Valle del Cauca,Tuluá,España,53
2018,11,Bogota D.C.,"Bogotá, D.C.",Sudáfrica,58
2018,11,Cundinamarca,La Mesa,Chile,1
2018,11,Cundinamarca,Tocancipá,Argentina,3
2018,11,Cundinamarca,Zipaquirá,Chile,2
2018,11,Putumayo,Orito,Ecuador,1
2018,11,Boyacá,Tinjacá,Alemania,1
2018,11,Bolívar,Cartagena,Suiza,271
2018,11,Cundinamarca,Soacha,Cuba,2
2018,11,Valle del Cauca,Tuluá,México,11
2018,11,Antioquia,Sabaneta,Perú,5
2018,11,Santander,Aguada,México,4
2018,11,Valle del Cauca,Roldanillo,Noruega,1
2018,11,Cundinamarca,Chía,Costa Rica,3
2018,11,Cauca,Morales,Brasil,1
2018,11,Boyacá,Villa de Leyva,Argentina,10
2018,11,Bolívar,Cartagena,Yemen,1
2018,11,Bogota D.C.,"Bogotá, D.C.",Andorra,7
2018,11,Bolívar,Cartagena,Irán,1
2018,11,Antioquia,San Jerónimo,Costa Rica,1
2018,11,Valle del Cauca,Bugalagrande,Perú,3
2018,11,Putumayo,Puerto Asís,Nueva Zelanda,2
2018,11,Antioquia,Santo Domingo,Estados Unidos,1
2018,11,Cundinamarca,Villeta,Nueva Zelanda,1
2018,11,Antioquia,Amagá,Estados Unidos,1
2018,11,Santander,Bucaramanga,España,97
2018,11,Antioquia,Medellín,Antillas Neerlandesas,41
2018,11,Valle del Cauca,La Unión,Ecuador,1
2018,11,Valle del Cauca,Cartago,Canadá,3
2018,11,Antioquia,Medellín,Bahréin,2
2018,11,San Andres y Providencia,Providencia,Panamá,8
2018,11,Magdalena,Santa Marta,Panamá,132
2018,11,Valle del Cauca,Jamundí,Ecuador,8
2018,11,Cundinamarca,Subachoque,Corea del Sur,1
2018,11,Antioquia,Sonson,Uruguay,2
2018,11,Boyacá,Duitama,España,1
2018,11,Cundinamarca,Chía,Francia,5
2018,11,Huila,Villavieja,Francia,2
2018,11,Valle del Cauca,Palmira,El Salvador,8
2018,11,Santander,Bucaramanga,Japón,1
2018,11,Boyacá,Paipa,Países Bajos,1
2018,11,Antioquia,Itagui,Curazao,1
2018,11,Amazonas,Leticia,México,4
2018,11,Risaralda,Apía,México,1
2018,11,Santander,San Gil,Perú,1
2018,11,Antioquia,Medellín,República Democratica del Congo,1
2018,11,Valle del Cauca,Jamundí,Canadá,1
2018,11,La Guajira,San Juan del Cesar,Francia,1
2018,11,Boyacá,Duitama,Reino Unido,1
2018,11,Risaralda,Dosquebradas,Canadá,2
2018,11,Antioquia,Bello,Australia,1
2018,11,Cundinamarca,Sesquilé,Estados Unidos,2
2018,11,Boyacá,Almeida,España,1
2018,11,Cundinamarca,Chía,Perú,5
2018,11,Valle del Cauca,Buenaventura,Ecuador,17
2018,11,Valle del Cauca,Cartago,Reino Unido,1
2018,11,Huila,San Agustín,Canadá,1
2018,11,Norte de Santander,Cucutilla,Chile,2
2018,11,Antioquia,Medellín,Irlanda,70
2018,11,Nariño,Guachucal,Ecuador,2
2018,11,Cundinamarca,Soacha,Chile,3
2018,11,Nariño,Pasto,Cuba,4
2018,11,Bogota D.C.,"Bogotá, D.C.",China,1028
2018,11,Bogota D.C.,"Bogotá, D.C.",Chipre,3
2018,11,Antioquia,San Pedro de Los Milagros,Panamá,2
2018,11,Antioquia,Guarne,Países Bajos,1
2018,11,Antioquia,Guatape,España,10
2018,11,Antioquia,Retiro,Estados Unidos,14
2018,11,Valle del Cauca,Cali,Egipto,1
2018,11,Atlántico,Juan de Acosta,Panamá,1
2018,11,Cundinamarca,Guasca,Chile,1
2018,11,Antioquia,San Rafael,Estados Unidos,1
2018,11,Boyacá,Boyacá,Estados Unidos,3
2018,11,Valle del Cauca,Cali,Bulgaria,1
2018,11,San Andres y Providencia,San Andrés,Azerbaiyán,2
2018,11,Bolívar,Cartagena,Belice,2
2018,11,Santander,Bucaramanga,Grecia,1
2018,11,Atlántico,Barranquilla,Kazajistán,1
2018,11,Caquetá,Florencia,Uruguay,1
2018,11,Antioquia,Sabaneta,Argentina,1
2018,11,Valle del Cauca,Buenaventura,Países Bajos,3
2018,11,Cundinamarca,Villeta,Uruguay,1
2018,11,Atlántico,Puerto Colombia,Canadá,2
2018,11,Santander,Piedecuesta,Perú,2
2018,11,Magdalena,Sabanas de San Angel,Perú,1
2018,11,Norte de Santander,Cúcuta,República Dominicana,10
2018,11,Norte de Santander,Villa del Rosario,Estados Unidos,3
2018,11,Valle del Cauca,Sevilla,Panamá,1
2018,11,Valle del Cauca,Cali,Reino Unido,176
2018,11,Risaralda,Santa Rosa de Cabal,Estados Unidos,34
2018,11,La Guajira,Riohacha,Argentina,5
2018,11,Bolívar,Arjona,España,1
2018,11,Bolívar,Cartagena,Singapur,11
2018,11,Cesar,La Jagua de Ibirico,Chile,1
2018,11,Norte de Santander,Cúcuta,Organismos internacionales,4
2018,11,Boyacá,Tibasosa,Italia,1
2018,11,San Andres y Providencia,San Andrés,Panamá,196
2018,11,Tolima,Lérida,México,1
2018,11,Antioquia,Venecia,España,1
2018,11,Antioquia,La Estrella,Francia,1
2018,11,Valle del Cauca,Cali,Chile,454
2018,11,Chocó,El Carmen de Atrato,Perú,8
2018,11,Bogota D.C.,"Bogotá, D.C.",República Dominicana,1842
2018,11,Cundinamarca,Agua de Dios,México,2
2018,11,Caquetá,Florencia,España,1
2018,11,Boyacá,Puerto Boyacá,Ecuador,1
2018,11,Valle del Cauca,Buenaventura,Singapur,1
2018,11,Bogota D.C.,"Bogotá, D.C.",Kenia,10
2018,11,Casanare,Yopal,Finlandia,1
2018,11,Antioquia,Caucasia,Estados Unidos,2
2018,11,Norte de Santander,Cúcuta,Japón,4
2018,11,Risaralda,Pereira,Irán,1
2018,11,Meta,Acacías,México,2
2018,11,Atlántico,Barranquilla,Uruguay,18
2018,11,Risaralda,Santa Rosa de Cabal,Reino Unido,1
2018,11,Córdoba,Montería,Honduras,1
2018,11,Antioquia,Santa Rosa de Osos,Ecuador,1
2018,11,Sin Especificar,Sin Especificar,Perú,42
2018,11,Valle del Cauca,Cali,Suiza,93
2018,11,San Andres y Providencia,San Andrés,Nicaragua,4
2018,11,Córdoba,Planeta Rica,España,1
2018,11,Cesar,La Paz,Alemania,1
2018,11,Boyacá,Sogamoso,Honduras,3
2018,11,San Andres y Providencia,Providencia,México,1
2018,11,Cundinamarca,Funza,República Dominicana,2
2018,11,Antioquia,Medellín,Austria,56
2018,11,Risaralda,Dosquebradas,Panamá,7
2018,11,Meta,Villavicencio,Cuba,2
2018,11,Cundinamarca,Funza,Guatemala,2
2018,11,Risaralda,Marsella,Estados Unidos,2
2018,11,Valle del Cauca,Cali,México,632
2018,11,Antioquia,Bello,Costa Rica,1
2018,11,Valle del Cauca,Sevilla,España,5
2018,11,Santander,Piedecuesta,Bolivia,1
2018,11,La Guajira,Riohacha,Brasil,4
2018,11,Valle del Cauca,Guadalajara de Buga,Nicaragua,2
2018,11,Valle del Cauca,Tuluá,Alemania,2
2018,11,Antioquia,Santafé de Antioquia,México,1
2018,11,Valle del Cauca,Caicedonia,Chile,1
2018,11,Bolívar,Cartagena,Pakistán,7
2018,11,Santander,San Gil,Costa Rica,1
2018,11,Santander,Bucaramanga,Curazao,1
2018,11,San Andres y Providencia,San Andrés,Paraguay,143
2018,11,Antioquia,Medellín,Lituania,11
2018,11,Antioquia,Envigado,Reino Unido,3
2018,11,Santander,Barbosa,Perú,7
2018,11,La Guajira,Maicao,Perú,7
2018,11,Valle del Cauca,Cali,Nueva Zelanda,11
2018,11,Huila,San Agustín,Reino Unido,2
2018,11,Cundinamarca,Villeta,Estados Unidos,21
2018,11,Magdalena,Santa Ana,Estados Unidos,4
2018,11,Antioquia,Medellín,Francia,601
2018,11,Caldas,Neira,Estados Unidos,2
2018,11,Cundinamarca,Tena,Estados Unidos,1
2018,11,Boyacá,Villa de Leyva,Cuba,1
2018,11,Santander,Barrancabermeja,Canadá,5
2018,11,Boyacá,Villa de Leyva,Portugal,1
2018,11,Antioquia,Envigado,Nueva Zelanda,3
2018,11,Sucre,Sincelejo,Canadá,1
2018,11,Cesar,Valledupar,Canadá,1
2018,11,Bogota D.C.,"Bogotá, D.C.",Uzbekistán,1
2018,11,Valle del Cauca,Cali,India,32
2018,11,Antioquia,Copacabana,Costa Rica,1
2018,11,Sucre,Sincelejo,Reino Unido,2
2018,11,Bolívar,Cartagena,República de Macedonia,2
2018,11,Cundinamarca,Tocancipá,Reino Unido,1
2018,11,Antioquia,Rionegro,México,18
2018,11,Antioquia,Medellín,Países Bajos,791
2018,11,Bolívar,Cartagena,Paraguay,155
2018,11,Putumayo,Puerto Asís,Estados Unidos,3
2018,11,Chocó,Quibdó,Estados Unidos,1
2018,11,Bogota D.C.,"Bogotá, D.C.",Malasia,40
2018,11,Antioquia,Medellín,Dinamarca,41
2018,11,Casanare,Yopal,Panamá,2
2018,11,Valle del Cauca,Pradera,Chile,3
2018,11,Santander,San Gil,Canadá,2
2018,11,Valle del Cauca,Calima,Estados Unidos,1
2018,11,Cundinamarca,Fusagasugá,Costa Rica,3
2018,11,Antioquia,Girardota,Canadá,2
2018,11,Atlántico,Malambo,México,1
2018,11,Atlántico,Baranoa,Argentina,2
2018,11,La Guajira,Riohacha,Japón,1
2018,11,Quindío,Salento,Nueva Zelanda,2
2018,11,Cundinamarca,Suesca,Japón,1
2018,11,Cundinamarca,Soacha,Alemania,1
2018,11,San Andres y Providencia,Providencia,Suiza,2
2018,11,Arauca,Arauca,España,5
2018,11,Quindío,Calarca,Suecia,1
2018,11,Chocó,Acandí,Reino Unido,5
2018,11,Antioquia,La Ceja,España,3
2018,11,Quindío,Quimbaya,Ecuador,1
2018,11,Boyacá,Villa de Leyva,Francia,5
2018,11,Boyacá,Paipa,Italia,4
2018,11,Sin Especificar,Sin Especificar,Paraguay,3
2018,11,Valle del Cauca,La Cumbre,Estados Unidos,1
2018,11,Caldas,Victoria,Estados Unidos,1
2018,11,Caldas,Manizales,República Dominicana,1
2018,11,Valle del Cauca,Cali,Islandia,2
2018,11,Antioquia,Copacabana,Países Bajos,2
2018,11,Boyacá,Paipa,Bélgica,1
2018,11,Cundinamarca,Sopó,Panamá,2
2018,11,Atlántico,Barranquilla,Filipinas,35
2018,11,Tolima,Ibagué,Suiza,2
2018,11,Magdalena,Santa Marta,Bolivia,11
2018,11,Valle del Cauca,Candelaria,Países Bajos,2
2018,11,Córdoba,Montería,Portugal,1
2018,11,Cundinamarca,Chía,Estados Unidos,69
2018,11,Cundinamarca,Silvania,Francia,1
2018,11,Sucre,Coveñas,Brasil,1
2018,11,Córdoba,Montelíbano,Chile,1
2018,11,Cundinamarca,San Francisco,Australia,1
2018,11,Magdalena,Santa Marta,Brasil,45
2018,11,Caldas,Manizales,Suiza,3
2018,11,Bolívar,Cartagena,India,136
2018,11,Risaralda,Pereira,Cuba,9
2018,11,Magdalena,Santa Marta,Polonia,7
2018,11,Antioquia,La Estrella,Estados Unidos,10
2018,11,Meta,Villavicencio,Alemania,8
2018,11,Valle del Cauca,Buenaventura,México,6
2018,11,Bolívar,Turbaco,Chile,2
2018,11,Santander,Bucaramanga,Bolivia,20
2018,11,Atlántico,Malambo,Estados Unidos,2
2018,11,Boyacá,Tunja,Brasil,1
2018,11,Cauca,Popayán,Estados Unidos,32
2018,11,Antioquia,Abejorral,Portugal,1
2018,11,Córdoba,San Bernardo del Viento,Canadá,1
2018,11,Valle del Cauca,Roldanillo,Argentina,2
2018,11,Cauca,Santander de Quilichao,Ecuador,1
2018,11,San Andres y Providencia,San Andrés,Cuba,9
2018,11,San Andres y Providencia,Providencia,Costa Rica,1
2018,11,Bogota D.C.,"Bogotá, D.C.",Corea del Sur,567
2018,11,Cundinamarca,Girardot,Uruguay,2
2018,11,Cauca,Popayán,Suiza,2
2018,11,Quindío,Quimbaya,Estados Unidos,28
2018,11,Valle del Cauca,Ginebra,Canadá,1
2018,11,Cundinamarca,La Peña,Brasil,1
2018,11,Nariño,Pasto,España,26
2018,11,Santander,Girón,Panamá,2
2018,11,Norte de Santander,Pamplona,Rusia,1
2018,11,Antioquia,Yarumal,Brasil,1
2018,11,Antioquia,La Ceja,Guatemala,1
2018,11,Risaralda,Pereira,Estados Unidos,672
2018,11,Atlántico,Barranquilla,Estonia,3
2018,11,Cauca,Bolívar,Ecuador,3
2018,11,Valle del Cauca,Cali,Italia,155
2018,11,Boyacá,Firavitoba,Perú,1
2018,11,Quindío,Armenia,Corea del Sur,1
2018,11,Risaralda,Santa Rosa de Cabal,Brasil,5
2018,11,Cundinamarca,Cajicá,Uruguay,1
2018,11,Valle del Cauca,El Cerrito,Alemania,1
2018,11,Antioquia,Medellín,Azerbaiyán,1
2018,11,Norte de Santander,Cucutilla,Perú,1
2018,11,Valle del Cauca,Palmira,Nicaragua,2
2018,11,Bolívar,Cartagena,Camerún,2
2018,11,Córdoba,Lorica,Ecuador,1
2018,11,Valle del Cauca,La Victoria,Chile,1
2018,11,Córdoba,Planeta Rica,Italia,1
2018,11,Bolívar,Mahates,España,1
2018,11,Arauca,Arauca,Panamá,1
2018,11,Córdoba,Cereté,Argentina,2
2018,11,Valle del Cauca,Cartago,Países Bajos,4
2018,11,Huila,San Agustín,Francia,1
2018,11,Caldas,Manizales,Rumania,1
2018,11,Meta,Acacías,Italia,1
2018,11,Bogota D.C.,"Bogotá, D.C.",Dinamarca,202
2018,11,Antioquia,Medellín,Australia,239
2018,11,Norte de Santander,Cúcuta,Nicaragua,2
2018,11,Valle del Cauca,Toro,Chile,1
2018,11,Cauca,El Tambo,Ecuador,3
2018,11,Magdalena,Algarrobo,España,1
2018,11,Nariño,Pasto,Canadá,5
2018,11,Magdalena,San Sebastián de Buenavista,Países Bajos,1
2018,11,Bogota D.C.,"Bogotá, D.C.",Madagascar,3
2018,11,Quindío,Montenegro,España,1
2018,11,Tolima,Saldaña,Estados Unidos,1
2018,11,Atlántico,Barranquilla,Belice,1
2018,11,Valle del Cauca,El Cerrito,Brasil,1
2018,11,Valle del Cauca,La Unión,Chile,5
2018,11,Antioquia,Abejorral,España,3
2018,11,Cundinamarca,Tabio,Costa Rica,1
2018,11,Atlántico,Barranquilla,Perú,116
2018,11,Bolívar,Altos del Rosario,Estados Unidos,1
2018,11,Caldas,Manizales,Bélgica,3
2018,11,Bolívar,Achí,Panamá,4
2018,11,Bogota D.C.,"Bogotá, D.C.",Israel,297
2018,11,Tolima,Ibagué,Honduras,2
2018,11,Risaralda,Pereira,Francia,20
2018,11,Boyacá,Villa de Leyva,Ucrania,1
2018,11,Quindío,Quimbaya,España,3
2018,11,Santander,Bucaramanga,Canadá,38
2018,11,Cauca,Popayán,Honduras,1
2018,11,Cundinamarca,Tenjo,Estados Unidos,3
2018,11,Valle del Cauca,Palmira,Ecuador,29
2018,11,Putumayo,Mocoa,Austria,1
2018,11,Antioquia,Bello,Rusia,1
2018,11,Antioquia,Medellín,Etiopía,3
2018,11,Valle del Cauca,Buenaventura,España,7
2018,11,Valle del Cauca,Palmira,Filipinas,8
2018,11,Cundinamarca,Madrid,Perú,1
2018,11,Norte de Santander,Cúcuta,Estados Unidos,253
2018,11,Antioquia,Copacabana,Panamá,1
2018,11,Nariño,Pasto,Suecia,4
2018,11,Santander,Bucaramanga,Sudáfrica,3
2018,11,Valle del Cauca,Roldanillo,Suiza,1
2018,11,Antioquia,San Pedro de Los Milagros,Costa Rica,6
2018,11,Santander,Floridablanca,España,6
2018,11,San Andres y Providencia,Providencia,Bahamas,1
2018,11,Cauca,Popayán,Guatemala,6
2018,11,Bolívar,Cartagena,Francia,659
2018,11,Norte de Santander,Cúcuta,Reino Unido,7
2018,11,Antioquia,Medellín,Camboya,1
2018,11,Antioquia,Guatape,Italia,1
2018,11,Risaralda,Pereira,Panamá,147
2018,11,Córdoba,Montería,Italia,5
2018,11,Valle del Cauca,Caicedonia,Rumania,1
2018,11,Antioquia,Guarne,España,3
2018,11,Magdalena,Santa Marta,Albania,1
2018,11,Santander,Vélez,Perú,1
2018,11,Valle del Cauca,Cali,Japón,27
2018,11,Caldas,Manizales,Australia,5
2018,11,Valle del Cauca,Cali,Bolivia,57
2018,11,Cundinamarca,Madrid,Puerto Rico,1
2018,11,Antioquia,Rionegro,España,6
2018,11,Santander,Bucaramanga,Ucrania,1
2018,11,Cesar,Valledupar,Marruecos,1
2018,11,Cundinamarca,La Mesa,Australia,1
2018,11,San Andres y Providencia,Providencia,España,2
2018,11,Magdalena,Santa Marta,Nepal,1
2018,11,Bogota D.C.,"Bogotá, D.C.",Pakistán,15
2018,11,Arauca,Arauca,Reino Unido,1
2018,11,San Andres y Providencia,Providencia,Uruguay,2
2018,11,Boyacá,Villa de Leyva,México,3
2018,11,Risaralda,Pereira,Chile,63
2018,11,Antioquia,Medellín,Montenegro,1
2018,11,Boyacá,Villa de Leyva,Alemania,11
2018,11,Bogota D.C.,"Bogotá, D.C.",Libia,3
2018,11,Caldas,Villamaría,Estados Unidos,4
2018,11,Risaralda,Pereira,Países Bajos,39
2018,11,Risaralda,Pereira,Organismos internacionales,1
2018,11,Valle del Cauca,Cali,Serbia,5
2018,11,Antioquia,Copacabana,México,1
2018,11,Cesar,Valledupar,Italia,20
2018,11,Cundinamarca,Bojacá,México,1
2018,11,Atlántico,Barranquilla,Chile,157
2018,11,Boyacá,Iza,Reino Unido,1
2018,11,Tolima,Ibagué,Chile,12
2018,11,Caldas,Manizales,Guatemala,28
2018,11,Antioquia,Abejorral,Panamá,12
2018,11,Cundinamarca,Gachetá,Canadá,2
2018,11,Valle del Cauca,Guadalajara de Buga,Bulgaria,1
2018,11,Magdalena,Santa Marta,Eslovaquia,2
2018,11,Norte de Santander,Cúcuta,Alemania,18
2018,11,Huila,Garzón,España,3
2018,11,Meta,Villavicencio,Bolivia,3
2018,11,Magdalena,Santa Marta,Sudáfrica,4
2018,11,Cundinamarca,Funza,Canadá,1
2018,11,Valle del Cauca,Ansermanuevo,Perú,3
2018,11,Boyacá,Tunja,Paraguay,3
2018,11,Valle del Cauca,Cali,Grecia,4
2018,11,Magdalena,Nueva Granada,Países Bajos,3
2018,11,Tolima,Fresno,España,2
2018,11,Cundinamarca,Girardot,Estados Unidos,17
2018,11,Chocó,Acandí,Canadá,3
2018,11,Amazonas,Leticia,República Checa,2
2018,11,Bogota D.C.,"Bogotá, D.C.",Antigua y Barbuda,1
2018,11,Nariño,Pasto,Reino Unido,30
2018,11,Bogota D.C.,"Bogotá, D.C.",Italia,1689
2018,11,Santander,Socorro,Chile,1
2018,11,Valle del Cauca,Bugalagrande,Argentina,2
2018,11,Quindío,Salento,El Salvador,1
2018,11,Valle del Cauca,La Unión,Países Bajos,1
2018,11,Atlántico,Barranquilla,Antillas Neerlandesas,9
2018,11,Antioquia,Abejorral,Estados Unidos,20
2018,11,Putumayo,Orito,Perú,1
2018,11,Antioquia,Rionegro,Guatemala,1
2018,11,La Guajira,Riohacha,El Salvador,3
2018,11,Antioquia,Copacabana,Estados Unidos,9
2018,11,Cauca,Florencia,Ecuador,1
2018,11,Nariño,Pasto,Brasil,12
2018,11,Valle del Cauca,Cartago,Uruguay,2
2018,11,Cesar,El Paso,España,1
2018,11,Antioquia,La Ceja,Argentina,1
2018,11,Bolívar,Cartagena,Myanmar,8
2018,11,Antioquia,Medellín,Rumania,24
2018,11,Santander,Bucaramanga,Líbano,2
2018,11,Cundinamarca,Chía,España,23
2018,11,Cesar,Valledupar,Uruguay,4
2018,11,Magdalena,Santa Marta,Pakistán,1
2018,11,Valle del Cauca,Cali,Arabia Saudita,1
2018,11,Cundinamarca,La Calera,Países Bajos,1
2018,11,Antioquia,Abejorral,El Salvador,1
2018,11,Antioquia,Medellín,Sudáfrica,18
2018,11,Caldas,Manizales,Corea del Sur,2
2018,11,Valle del Cauca,Palmira,Suiza,4
2018,11,Cesar,Valledupar,Cuba,1
2018,11,Quindío,Armenia,Suiza,7
2018,11,Antioquia,La Estrella,Argentina,1
2018,11,Caldas,Marquetalia,República Dominicana,1
2018,11,Córdoba,Montería,España,16
2018,11,Valle del Cauca,Cali,San Vicente y las Granadinas,1
2018,11,Bolívar,Cartagena,Kazajistán,2
2018,11,Atlántico,Puerto Colombia,México,1
2018,11,Guaviare,San José del Guaviare,México,1
2018,11,Tolima,Ibagué,Italia,7
2018,11,Antioquia,Bello,Brasil,1
2018,11,Magdalena,Sitionuevo,Ecuador,1
2018,11,Valle del Cauca,Zarzal,Ecuador,3
2018,11,Meta,San Juan de Arama,Estados Unidos,1
2018,11,Antioquia,Abejorral,Ecuador,4
2018,11,Antioquia,Turbo,Grecia,4
2018,11,Antioquia,Medellín,Organismos internacionales,5
2018,11,Cundinamarca,Nemocón,Estados Unidos,3
2018,11,Atlántico,Barranquilla,Organismos internacionales,1
2018,11,Antioquia,Medellín,Suecia,93
2018,11,Valle del Cauca,Sevilla,México,1
2018,11,Quindío,Filandia,Canadá,2
2018,11,Bolívar,Cartagena,Liechtenstein,1
2018,11,Antioquia,Sabaneta,China,1
2018,10,Tolima,Ibagué,Suiza,1
2018,10,Valle del Cauca,Cali,Ucrania,3
2018,10,Antioquia,Buriticá,Estados Unidos,1
2018,10,Valle del Cauca,Alcalá,Rusia,1
2018,10,La Guajira,Albania,Japón,2
2018,10,Norte de Santander,Cúcuta,República Dominicana,14
2018,10,Valle del Cauca,Caicedonia,Estados Unidos,8
2018,10,Cundinamarca,Zipaquirá,Ecuador,4
2018,10,Meta,Puerto Gaitán,Brasil,2
2018,10,Norte de Santander,Cúcuta,Países Bajos,8
2018,10,Caldas,Manizales,Hungría,1
2018,10,Putumayo,Sibundoy,Ecuador,2
2018,10,Atlántico,Barranquilla,Aruba,9
2018,10,Valle del Cauca,Palmira,México,10
2018,10,Tolima,Melgar,Francia,6
2018,10,Boyacá,Paipa,Haití,1
2018,10,Cauca,Caldono,Estados Unidos,1
2018,10,Bolívar,Cartagena,Macao,1
2018,10,Santander,Bucaramanga,Cuba,8
2018,10,Risaralda,Pereira,Hungría,1
2018,10,Valle del Cauca,Alcalá,Alemania,1
2018,10,Antioquia,Envigado,Francia,5
2018,10,Risaralda,Pereira,Nueva Zelanda,1
2018,10,Valle del Cauca,Guacarí,Perú,2
2018,10,Santander,Girón,Perú,2
2018,10,Santander,Piedecuesta,Perú,1
2018,10,Arauca,Arauca,España,1
2018,10,Risaralda,Pereira,Suiza,7
2018,10,San Andres y Providencia,San Andrés,Bélgica,1
2018,10,Antioquia,Envigado,Estados Unidos,92
2018,10,Atlántico,Barranquilla,Irán,1
2018,10,Cesar,Aguachica,Estados Unidos,2
2018,10,Atlántico,Barranquilla,Singapur,1
2018,10,Putumayo,Mocoa,Tailandia,1
2018,10,Santander,Girón,Alemania,2
2018,10,Boyacá,Sogamoso,Reino Unido,4
2018,10,La Guajira,Riohacha,México,3
2018,10,Antioquia,Caucasia,España,2
2018,10,Risaralda,Balboa,Estados Unidos,1
2018,10,Cauca,Popayán,Panamá,5
2018,10,Cundinamarca,Fusagasugá,Costa Rica,6
2018,10,Antioquia,Medellín,Canadá,590
2018,10,Antioquia,Rionegro,Bélgica,2
2018,10,Casanare,Yopal,Nicaragua,1
2018,10,Antioquia,Carepa,Brasil,1
2018,10,Cesar,Valledupar,Perú,17
2018,10,Risaralda,La Virginia,Ecuador,1
2018,10,Bolívar,Cartagena,Guatemala,409
2018,10,Boyacá,Villa de Leyva,Chile,1
2018,10,Bolívar,Achí,Estados Unidos,10
2018,10,Tolima,Ibagué,Reino Unido,7
2018,10,San Andres y Providencia,Providencia,Costa Rica,5
2018,10,Cundinamarca,Zipacón,Estados Unidos,1
2018,10,Antioquia,Bello,Países Bajos,2
2018,10,Cesar,Valledupar,Chile,14
2018,10,Bogota D.C.,"Bogotá, D.C.",Emiratos Árabes Unidos,21
2018,10,Antioquia,Medellín,Croacia,6
2018,10,Nariño,Pasto,Italia,5
2018,10,Atlántico,Puerto Colombia,Alemania,2
2018,10,Santander,Barichara,Estados Unidos,2
2018,10,Bogota D.C.,"Bogotá, D.C.",Polonia,268
2018,10,Nariño,Ipiales,Alemania,7
2018,10,Cundinamarca,Chía,Polonia,3
2018,10,Amazonas,Leticia,Bélgica,5
2018,10,Tolima,Ibagué,Aruba,1
2018,10,Magdalena,Santa Marta,Bélgica,13
2018,10,Santander,Bucaramanga,Surinam,16
2018,10,Valle del Cauca,Yumbo,China,1
2018,10,Risaralda,Pereira,Irlanda,1
2018,10,Antioquia,San Carlos,Perú,1
2018,10,Bolívar,Cartagena,Bulgaria,17
2018,10,Boyacá,Tunja,Guatemala,6
2018,10,Quindío,Filandia,Estados Unidos,8
2018,10,Antioquia,Antioquia,Ecuador,2
2018,10,Boyacá,Chiquinquirá,Perú,3
2018,10,Valle del Cauca,Cali,Antillas Neerlandesas,4
2018,10,Huila,San Agustín,Italia,1
2018,10,Norte de Santander,Cúcuta,Francia,13
2018,10,Meta,Villavicencio,Uruguay,4
2018,10,Antioquia,Bolivar,Estados Unidos,2
2018,10,Antioquia,Medellín,Bahamas,5
2018,10,Santander,Bucaramanga,Paraguay,1
2018,10,Boyacá,Villa de Leyva,México,8
2018,10,Quindío,Quimbaya,Países Bajos,5
2018,10,Valle del Cauca,Bugalagrande,Chile,3
2018,10,Antioquia,Girardota,Canadá,2
2018,10,Córdoba,Montería,Costa Rica,4
2018,10,Nariño,Ipiales,Ecuador,191
2018,10,Caldas,Manizales,Países Bajos,8
2018,10,Risaralda,Pereira,Austria,2
2018,10,Cundinamarca,La Mesa,Suecia,1
2018,10,Cundinamarca,La Mesa,Ecuador,2
2018,10,Córdoba,Montería,Reino Unido,1
2018,10,Boyacá,Tunja,Uruguay,5
2018,10,Valle del Cauca,Jamundí,Reino Unido,1
2018,10,Bolívar,Cartagena,Cuba,67
2018,10,Atlántico,Polonuevo,Estados Unidos,2
2018,10,Caldas,Manizales,Dinamarca,2
2018,10,Santander,Floridablanca,Francia,1
2018,10,Valle del Cauca,Yumbo,Suiza,1
2018,10,Cundinamarca,Zipaquirá,Brasil,5
2018,10,Antioquia,Rionegro,Brasil,3
2018,10,Cundinamarca,La Mesa,Estados Unidos,3
2018,10,Nariño,Ipiales,Paraguay,2
2018,10,Córdoba,Montelíbano,Canadá,1
2018,10,Bogota D.C.,"Bogotá, D.C.",Finlandia,92
2018,10,Caquetá,Florencia,Italia,4
2018,10,Magdalena,San Sebastián de Buenavista,Alemania,1
2018,10,Risaralda,Pereira,Guatemala,9
2018,10,Antioquia,Medellín,Islas Caimán,1
2018,10,Valle del Cauca,Cali,República Democratica del Congo,1
2018,10,Cundinamarca,La Calera,Chile,1
2018,10,Cundinamarca,Anolaima,Perú,1
2018,10,Valle del Cauca,Sevilla,Estados Unidos,3
2018,10,Nariño,Ipiales,República Dominicana,3
2018,10,Caldas,Villamaría,Argentina,1
2018,10,Norte de Santander,Bucarasica,Francia,1
2018,10,Sucre,Sincelejo,Panamá,1
2018,10,Antioquia,Santa Bárbara,Ecuador,1
2018,10,Tolima,Melgar,Ecuador,21
2018,10,Huila,Rivera,Suecia,2
2018,10,Antioquia,Barbosa,Panamá,1
